ref_date_raw,start_year,geo,sex,age_group,indicator,value,ci_low,ci_high,metric_type,quality_flag,vector,ref_date,dguid,uom,scalar_factor
2019,2019,Newfoundland and Labrador,Males,65 years and over,Consultation with a health professional about emotional or mental health,2.1,,,percent,e,v111448820,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Consultation with a health professional about emotional or mental health,5.8,,,percent,e,v111448821,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,"Positive mental health, flourishing",,21100.0,,,,v111448824,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,"Positive mental health, flourishing",,,54100.0,,,v111448825,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,"Positive mental health, flourishing",92.1,,,percent,,v111448826,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,"Positive mental health, flourishing",75.1,,,percent,,v111448827,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,"Positive mental health, flourishing",97.8,,,percent,,v111448828,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Suicidal thoughts (15 years and over),,1000.0,,,,v111448831,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Suicidal thoughts (15 years and over),,,2800.0,,,v111448832,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Suicidal thoughts (15 years and over),4.0,,,percent,e,v111448833,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Suicidal thoughts (15 years and over),2.4,,,percent,e,v111448834,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,65 years and over,Suicidal thoughts (15 years and over),6.6,,,percent,e,v111448835,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,55900.0,,,,v111448481,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,78600.0,,,v111448482,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,15.0,,,percent,,v111448483,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,12.5,,,percent,,v111448484,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,17.8,,,percent,,v111448485,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",,283200.0,,,,v111448488,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",,,448700.0,,,v111448489,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",86.5,,,percent,,v111448490,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",81.9,,,percent,,v111448491,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over","Positive mental health, flourishing",90.0,,,percent,,v111448492,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),,37200.0,,,,v111448495,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,56800.0,,,v111448496,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),11.1,,,percent,,v111448497,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),8.9,,,percent,,v111448498,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Both sexes,"Total, 12 years and over",Suicidal thoughts (15 years and over),13.6,,,percent,,v111448499,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,33600.0,,,,v111448523,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,52900.0,,,v111448524,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,18.8,,,percent,,v111448525,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,15.0,,,percent,,v111448526,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,23.4,,,percent,,v111448527,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over","Positive mental health, flourishing",,129600.0,,,,v111448530,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over","Positive mental health, flourishing",,,218800.0,,,v111448531,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over","Positive mental health, flourishing",85.2,,,percent,,v111448532,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over","Positive mental health, flourishing",79.6,,,percent,,v111448533,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over","Positive mental health, flourishing",89.5,,,percent,,v111448534,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),,13500.0,,,,v111448537,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,26100.0,,,v111448538,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),9.0,,,percent,e,v111448539,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),6.4,,,percent,e,v111448540,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Females,"Total, 12 years and over",Suicidal thoughts (15 years and over),12.5,,,percent,e,v111448541,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,17800.0,,,,v111448502,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,,,30200.0,,,v111448503,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,10.8,,,percent,,v111448504,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,8.0,,,percent,,v111448505,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Consultation with a health professional about emotional or mental health,14.3,,,percent,,v111448506,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over","Positive mental health, flourishing",,139000.0,,,,v111448509,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over","Positive mental health, flourishing",,,246900.0,,,v111448510,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over","Positive mental health, flourishing",87.6,,,percent,,v111448511,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over","Positive mental health, flourishing",80.1,,,percent,,v111448512,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over","Positive mental health, flourishing",92.6,,,percent,,v111448513,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),,19500.0,,,,v111448516,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),,,34500.0,,,v111448517,2019,2016A000210,Number,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),13.3,,,percent,,v111448518,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),10.2,,,percent,,v111448519,2019,2016A000210,Percent,units
2019,2019,Newfoundland and Labrador,Males,"Total, 12 years and over",Suicidal thoughts (15 years and over),17.2,,,percent,,v111448520,2019,2016A000210,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,,4900.0,,,,v111449300,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,,,12200.0,,,v111449301,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,17.3,,,percent,e,v111449302,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,11.3,,,percent,e,v111449303,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,Consultation with a health professional about emotional or mental health,25.6,,,percent,e,v111449304,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,"Positive mental health, flourishing",,28300.0,,,,v111449307,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,"Positive mental health, flourishing",,,46600.0,,,v111449308,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,"Positive mental health, flourishing",91.8,,,percent,,v111449309,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,"Positive mental health, flourishing",76.9,,,percent,,v111449310,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,12 to 17 years,"Positive mental health, flourishing",97.4,,,percent,,v111449311,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,2200.0,,,,v111449342,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,,,7100.0,,,v111449343,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,19.1,,,percent,e,v111449344,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,11.1,,,percent,e,v111449345,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,12 to 17 years,Consultation with a health professional about emotional or mental health,30.8,,,percent,e,v111449346,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,12 to 17 years,"Positive mental health, flourishing",,8400.0,,,,v111449349,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,12 to 17 years,"Positive mental health, flourishing",,,24600.0,,,v111449350,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,12 to 17 years,"Positive mental health, flourishing",,13800.0,,,,v111449328,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,12 to 17 years,"Positive mental health, flourishing",,,28200.0,,,v111449329,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,,45500.0,,,,v111449363,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,,,67600.0,,,v111449364,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,28.8,,,percent,,v111449365,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,23.6,,,percent,,v111449366,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Consultation with a health professional about emotional or mental health,34.8,,,percent,,v111449367,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,"Positive mental health, flourishing",,101000.0,,,,v111449370,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,"Positive mental health, flourishing",,,170800.0,,,v111449371,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,"Positive mental health, flourishing",78.1,,,percent,,v111449372,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,"Positive mental health, flourishing",66.7,,,percent,,v111449373,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,"Positive mental health, flourishing",86.4,,,percent,,v111449374,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),,26700.0,,,,v111449377,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),,,48500.0,,,v111449378,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),18.9,,,percent,,v111449379,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),14.0,,,percent,,v111449380,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,18 to 34 years,Suicidal thoughts (15 years and over),25.0,,,percent,,v111449381,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,,32500.0,,,,v111449405,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,,,49600.0,,,v111449406,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,41.0,,,percent,,v111449407,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,32.8,,,percent,,v111449408,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Consultation with a health professional about emotional or mental health,49.6,,,percent,,v111449409,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,"Positive mental health, flourishing",,58400.0,,,,v111449412,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,"Positive mental health, flourishing",,,103600.0,,,v111449413,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,"Positive mental health, flourishing",78.3,,,percent,,v111449414,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,"Positive mental health, flourishing",64.6,,,percent,,v111449415,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,"Positive mental health, flourishing",87.7,,,percent,,v111449416,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Suicidal thoughts (15 years and over),,15500.0,,,,v111449419,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,Suicidal thoughts (15 years and over),,,30200.0,,,v111449420,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,18 to 34 years,Suicidal thoughts (15 years and over),22.5,,,percent,e,v111449421,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Suicidal thoughts (15 years and over),15.9,,,percent,e,v111449422,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,18 to 34 years,Suicidal thoughts (15 years and over),30.9,,,percent,e,v111449423,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,,8300.0,,,,v111449384,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,,,22300.0,,,v111449385,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,16.1,,,percent,e,v111449386,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,10.1,,,percent,e,v111449387,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Consultation with a health professional about emotional or mental health,24.7,,,percent,e,v111449388,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,"Positive mental health, flourishing",,33800.0,,,,v111449391,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,"Positive mental health, flourishing",,,77600.0,,,v111449392,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,"Positive mental health, flourishing",77.8,,,percent,,v111449393,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,"Positive mental health, flourishing",56.9,,,percent,,v111449394,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,"Positive mental health, flourishing",90.3,,,percent,,v111449395,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Suicidal thoughts (15 years and over),,7200.0,,,,v111449398,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,Suicidal thoughts (15 years and over),,,22400.0,,,v111449399,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,18 to 34 years,Suicidal thoughts (15 years and over),15.2,,,percent,e,v111449400,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Suicidal thoughts (15 years and over),8.9,,,percent,e,v111449401,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,18 to 34 years,Suicidal thoughts (15 years and over),24.8,,,percent,e,v111449402,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,30700.0,,,,v111449426,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,,,48200.0,,,v111449427,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,22.7,,,percent,,v111449428,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,17.7,,,percent,,v111449429,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Consultation with a health professional about emotional or mental health,28.5,,,percent,,v111449430,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,"Positive mental health, flourishing",,74100.0,,,,v111449433,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,"Positive mental health, flourishing",,,149400.0,,,v111449434,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,"Positive mental health, flourishing",66.6,,,percent,,v111449435,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,"Positive mental health, flourishing",50.1,,,percent,,v111449436,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,"Positive mental health, flourishing",79.8,,,percent,,v111449437,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,21700.0,,,,v111449440,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),,,38200.0,,,v111449441,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),17.2,,,percent,,v111449442,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),12.9,,,percent,,v111449443,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,35 to 49 years,Suicidal thoughts (15 years and over),22.5,,,percent,,v111449444,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,21300.0,,,,v111449468,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,,,35700.0,,,v111449469,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,31.3,,,percent,,v111449470,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,23.6,,,percent,,v111449471,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Consultation with a health professional about emotional or mental health,40.1,,,percent,,v111449472,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,"Positive mental health, flourishing",,32100.0,,,,v111449475,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,"Positive mental health, flourishing",,,90900.0,,,v111449476,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,"Positive mental health, flourishing",74.8,,,percent,e,v111449477,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,"Positive mental health, flourishing",49.0,,,percent,e,v111449478,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,"Positive mental health, flourishing",90.2,,,percent,e,v111449479,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Suicidal thoughts (15 years and over),,11900.0,,,,v111449482,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,Suicidal thoughts (15 years and over),,,23800.0,,,v111449483,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,35 to 49 years,Suicidal thoughts (15 years and over),19.9,,,percent,e,v111449484,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Suicidal thoughts (15 years and over),13.9,,,percent,e,v111449485,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,35 to 49 years,Suicidal thoughts (15 years and over),27.6,,,percent,e,v111449486,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,6000.0,,,,v111449447,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,,,16500.0,,,v111449448,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,13.2,,,percent,e,v111449449,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,7.9,,,percent,e,v111449450,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Consultation with a health professional about emotional or mental health,21.2,,,percent,e,v111449451,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,"Positive mental health, flourishing",,28300.0,,,,v111449454,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,"Positive mental health, flourishing",,,74800.0,,,v111449455,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,"Positive mental health, flourishing",58.0,,,percent,e,v111449456,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,"Positive mental health, flourishing",38.9,,,percent,e,v111449457,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,"Positive mental health, flourishing",75.0,,,percent,e,v111449458,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Suicidal thoughts (15 years and over),,6000.0,,,,v111449461,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,Suicidal thoughts (15 years and over),,,17600.0,,,v111449462,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Males,35 to 49 years,Suicidal thoughts (15 years and over),14.2,,,percent,e,v111449463,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Suicidal thoughts (15 years and over),8.6,,,percent,e,v111449464,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Males,35 to 49 years,Suicidal thoughts (15 years and over),22.7,,,percent,e,v111449465,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,29800.0,,,,v111449489,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,,,46800.0,,,v111449490,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,18.3,,,percent,,v111449491,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,14.5,,,percent,,v111449492,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Consultation with a health professional about emotional or mental health,22.8,,,percent,,v111449493,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,"Positive mental health, flourishing",,140500.0,,,,v111449496,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,"Positive mental health, flourishing",,,221000.0,,,v111449497,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,"Positive mental health, flourishing",82.5,,,percent,,v111449498,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,"Positive mental health, flourishing",73.6,,,percent,,v111449499,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,"Positive mental health, flourishing",88.9,,,percent,,v111449500,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,20800.0,,,,v111449503,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),,,37300.0,,,v111449504,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),13.3,,,percent,e,v111449505,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),9.9,,,percent,e,v111449506,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Both sexes,50 to 64 years,Suicidal thoughts (15 years and over),17.8,,,percent,e,v111449507,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,16100.0,,,,v111449531,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,,,27900.0,,,v111449532,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,20.0,,,percent,,v111449533,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,15.1,,,percent,,v111449534,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,Consultation with a health professional about emotional or mental health,26.0,,,percent,,v111449535,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,"Positive mental health, flourishing",,73800.0,,,,v111449538,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,50 to 64 years,"Positive mental health, flourishing",,,132300.0,,,v111449539,2019,2016A000212,Number,units
2019,2019,Nova Scotia,Females,50 to 64 years,"Positive mental health, flourishing",85.1,,,percent,,v111449540,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,"Positive mental health, flourishing",74.9,,,percent,,v111449541,2019,2016A000212,Percent,units
2019,2019,Nova Scotia,Females,50 to 64 years,"Positive mental health, flourishing",91.6,,,percent,,v111449542,2019,2016A000212,Percent,units
